uai,rentree_scolaire,region_academique,academie,departement,commune,denomination_principale,secteur,nb_eleves,rep,ips
0771659K,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,LA FERTE-SOUS-JOUARRE,COLLEGE,PUBLIC,494,0,102.9
0771337K,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,LE MEE-SUR-SEINE,COLLEGE,PUBLIC,728,1,88.2
0771421B,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,LESIGNY,COLLEGE,PUBLIC,832,0,123.2
0771362M,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,LIZY-SUR-OURCQ,COLLEGE,PUBLIC,468,0,94.8
0771992X,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,LOGNES,COLLEGE,PUBLIC,523,0,106.9
0770030P,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,LORREZ-LE-BOCAGE-PREAUX,COLLEGE,PUBLIC,518,0,108.4
0771238C,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MELUN,LYCEE POLYVALENT PRIVE,PRIVE,36,0,127.1
0772819W,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MONTEVRAIN,COLLEGE,PUBLIC,554,0,111.1
0770038Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,MORET-LOING-ET-ORVANNE,COLLEGE,PUBLIC,664,0,123.3
0772126T,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,NANDY,COLLEGE,PUBLIC,456,0,98.3
0771478N,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,NEMOURS,COLLEGE,PUBLIC,514,0,86.7
0771515D,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,PROVINS,COLLEGE,PUBLIC,575,0,100.6
0771563F,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,ROISSY-EN-BRIE,COLLEGE,PUBLIC,718,0,111.4
0771657H,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,ROISSY-EN-BRIE,COLLEGE,PUBLIC,670,0,99.3
0770048J,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,SOUPPES-SUR-LOING,COLLEGE,PUBLIC,305,0,97.6
0770051M,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,TOURNAN-EN-BRIE,COLLEGE,PUBLIC,880,0,116.6
0772091E,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,TRILPORT,COLLEGE,PUBLIC,536,0,108.8
0770053P,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VARENNES-SUR-SEINE,COLLEGE,PUBLIC,544,0,103.2
0770945J,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VARENNES-SUR-SEINE,LP LYCEE DES METIERS,PUBLIC,24,0,91.2
0771619S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VERNEUIL-L'ETANG,COLLEGE,PUBLIC,532,0,114.4
0771365R,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VERT-SAINT-DENIS,COLLEGE,PUBLIC,887,0,114.1
0771333F,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-ET-MARNE,VILLEPARISIS,COLLEGE,PUBLIC,479,0,98.2
0931185H,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,AUBERVILLIERS,COLLEGE,PUBLIC,668,1,74.8
0932272P,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,AUBERVILLIERS,COLLEGE,PUBLIC,479,0,76.8
0930846P,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,AULNAY-SOUS-BOIS,LYCEE PROFESSIONNEL,PUBLIC,18,0,79.2
0931196V,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BOBIGNY,COLLEGE,PUBLIC,563,1,76.1
0931844Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BOBIGNY,COLLEGE PRIVE,PRIVE,362,0,100.8
0930933J,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BONDY,LYCEE POLYVALENT PRIVE,PRIVE,15,0,114.8
0931788N,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,BONDY,COLLEGE,PUBLIC,561,1,83.1
0932366S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,CLICHY-SOUS-BOIS,COLLEGE,PUBLIC,574,0,71.5
0931202B,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,DRANCY,COLLEGE,PUBLIC,584,1,83.1
0931145P,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,EPINAY-SUR-SEINE,COLLEGE,PUBLIC,792,1,80.0
0931207G,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,EPINAY-SUR-SEINE,COLLEGE,PUBLIC,481,1,79.4
0931428X,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,EPINAY-SUR-SEINE,COLLEGE,PUBLIC,698,0,76.5
0930611J,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LE BLANC-MESNIL,COLLEGE,PUBLIC,551,1,75.9
0930884F,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LE BLANC-MESNIL,COLLEGE,PUBLIC,718,0,83.8
0930917S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LE PRE-SAINT-GERVAIS,COLLEGE PRIVE,PRIVE,357,0,134.5
0932302X,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LE RAINCY,COLLEGE PRIVE,PRIVE,96,0,142.3
0931439J,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LES LILAS,COLLEGE,PUBLIC,685,0,101.7
0932454M,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,LIVRY-GARGAN,COLLEGE,PUBLIC,674,0,103.6
0931707A,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,MONTFERMEIL,COLLEGE,PUBLIC,702,1,89.9
0931151W,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,MONTREUIL,COLLEGE,PUBLIC,521,1,84.1
0931210K,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,MONTREUIL,COLLEGE,PUBLIC,538,0,121.0
0931212M,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,MONTREUIL,COLLEGE,PUBLIC,425,0,74.5
0931213N,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,MONTREUIL,COLLEGE,PUBLIC,444,1,84.2
0931448U,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,MONTREUIL,COLLEGE,PUBLIC,526,0,107.5
0932579Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,MONTREUIL,COLLEGE,PUBLIC,535,1,80.4
0930883E,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-GRAND,COLLEGE,PUBLIC,713,0,111.8
0931705Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-GRAND,COLLEGE PRIVE,PRIVE,689,0,137.5
0931978V,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-GRAND,COLLEGE,PUBLIC,572,1,84.6
0931610V,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-SEC,COLLEGE,PUBLIC,710,0,86.4
0931710D,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-SEC,COLLEGE,PUBLIC,545,1,86.5
0931883S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-SEC,COLLEGE,PUBLIC,356,0,83.3
0932725G,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,NOISY-LE-SEC,COLLEGE,PUBLIC,590,0,91.2
0931216S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,PANTIN,COLLEGE,PUBLIC,441,0,76.4
0931217T,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,PANTIN,COLLEGE,PUBLIC,545,1,86.9
0931218U,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,PANTIN,COLLEGE,PUBLIC,530,0,84.7
0930593P,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,ROSNY-SOUS-BOIS,COLLEGE,PUBLIC,756,0,92.9
0930138V,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-DENIS,LYCEE PROFESSIONNEL,PUBLIC,19,0,72.4
0931231H,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-DENIS,COLLEGE,PUBLIC,532,1,83.1
0931490P,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-DENIS,COLLEGE,PUBLIC,412,0,71.5
0932273R,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-DENIS,COLLEGE,PUBLIC,518,0,80.3
0931144N,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SAINT-OUEN,COLLEGE,PUBLIC,380,1,83.2
0930897V,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SEVRAN,COLLEGE,PUBLIC,621,0,75.9
0931190N,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,SEVRAN,COLLEGE,PUBLIC,680,0,74.5
0930920V,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,STAINS,COLLEGE PRIVE,PRIVE,478,0,98.6
0931147S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,STAINS,COLLEGE,PUBLIC,561,0,76.2
0931497X,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,TREMBLAY-EN-FRANCE,COLLEGE,PUBLIC,578,0,89.8
0930043S,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,VILLEMOMBLE,COLLEGE,PUBLIC,534,0,94.5
0931192R,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,VILLEPINTE,COLLEGE,PUBLIC,589,0,84.8
0932334G,2021-01-01,ILE-DE-FRANCE,CRETEIL,SEINE-SAINT-DENIS,VILLETANEUSE,COLLEGE,PUBLIC,481,1,80.9
0941021Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,ALFORTVILLE,COLLEGE,PUBLIC,440,1,88.2
0940892J,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,BOISSY-SAINT-LEGER,COLLEGE PRIVE,PRIVE,240,0,105.7
0941095E,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,BONNEUIL-SUR-MARNE,COLLEGE,PUBLIC,577,1,76.7
0940887D,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,BRY-SUR-MARNE,COLLEGE PRIVE,PRIVE,463,0,138.6
0941014S,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,BRY-SUR-MARNE,COLLEGE,PUBLIC,704,0,125.1
0940823J,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CACHAN,LP PR LYCEE DES METIERS,PRIVE,17,0,106.8
0940786U,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CHAMPIGNY-SUR-MARNE,COLLEGE,PUBLIC,555,1,78.2
0941015T,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CHAMPIGNY-SUR-MARNE,COLLEGE,PUBLIC,769,1,92.7
0940787V,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CHENNEVIERES-SUR-MARNE,COLLEGE,PUBLIC,353,1,81.3
0940071S,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CHEVILLY-LARUE,COLLEGE,PUBLIC,478,0,103.2
0941040V,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CHOISY-LE-ROI,COLLEGE,PUBLIC,470,1,83.5
0941231C,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CHOISY-LE-ROI,COLLEGE,PUBLIC,453,1,77.3
0941018W,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,CRETEIL,LYCEE POLYVALENT,PUBLIC,20,0,91.1
0941090Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,FONTENAY-SOUS-BOIS,COLLEGE,PUBLIC,572,0,121.9
0940038F,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,JOINVILLE-LE-PONT,COLLEGE,PUBLIC,409,0,120.6
0941603G,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,LIMEIL-BREVANNES,COLLEGE,PUBLIC,602,1,92.4
0941783C,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,LIMEIL-BREVANNES,COLLEGE,PUBLIC,569,0,96.0
0941024C,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,MAISONS-ALFORT,COLLEGE,PUBLIC,252,1,88.1
0941046B,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,MAISONS-ALFORT,COLLEGE,PUBLIC,670,0,125.6
0941596Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,MAISONS-ALFORT,COLLEGE,PUBLIC,669,0,119.8
0941712A,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,MAISONS-ALFORT,COLLEGE PRIVE,PRIVE,702,0,132.9
0941714C,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,NOGENT-SUR-MARNE,COLLEGE PRIVE,PRIVE,928,0,149.8
0940072T,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,RUNGIS,COLLEGE,PUBLIC,312,0,112.9
0940790Y,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MANDE,COLLEGE,PUBLIC,510,0,128.5
0940140S,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MAUR-DES-FOSSES,LP LYCEE DES METIERS,PUBLIC,14,0,89.3
0940552P,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SAINT-MAUR-DES-FOSSES,COLLEGE,PUBLIC,795,0,144.3
0940617K,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,SUCY-EN-BRIE,COLLEGE,PUBLIC,704,0,102.1
0941036R,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLEJUIF,COLLEGE,PUBLIC,433,1,87.4
0941037S,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLEJUIF,COLLEGE,PUBLIC,513,0,96.9
0941039U,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLEJUIF,COLLEGE,PUBLIC,428,0,85.8
0941103N,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLENEUVE-LE-ROI,COLLEGE,PUBLIC,384,0,91.3
0940749D,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLENEUVE-SAINT-GEORGES,COLLEGE,PUBLIC,572,1,74.8
0940791Z,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VILLENEUVE-SAINT-GEORGES,COLLEGE,PUBLIC,617,1,80.1
0940794C,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VITRY-SUR-SEINE,COLLEGE,PUBLIC,452,1,74.1
0941033M,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VITRY-SUR-SEINE,COLLEGE,PUBLIC,526,1,86.3
0941224V,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VITRY-SUR-SEINE,COLLEGE,PUBLIC,455,1,78.4
0941294W,2021-01-01,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,VITRY-SUR-SEINE,LYCEE POLYVALENT,PUBLIC,23,0,92.5
0750445B,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,599,0,96.3
0750463W,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LPO LYCEE DES METIERS,PUBLIC,17,0,102.5
0750507U,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,583,0,104.6
0750558Z,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LPO LYCEE DES METIERS,PUBLIC,13,0,93.9
0750575T,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,392,1,92.9
0750588G,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LP LYCEE DES METIERS,PUBLIC,44,0,82.7
0750609E,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,521,0,116.1
0750651A,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE POLYVALENT,PUBLIC,16,0,103.0
0750793E,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE PROFESSIONNEL,PUBLIC,21,0,78.6
0750808W,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE PROFESSIONNEL,PUBLIC,23,0,81.6
0751708Z,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE POLYVALENT,PUBLIC,4,0,93.6
0751791P,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,826,0,140.1
0752192A,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,447,0,127.2
0752251P,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,470,0,126.9
0752385K,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,449,0,102.7
0752387M,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,466,0,128.1
0752523K,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,421,0,115.9
0752527P,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,608,0,127.6
0752530T,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,660,0,133.5
0752536Z,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,433,0,118.4
0752546K,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,690,0,123.2
0752547L,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,338,0,113.7
0752548M,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,1474,0,128.3
0752694W,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,396,1,91.3
0752821J,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,626,0,147.9
0752894N,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,520,0,150.5
0752898T,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,518,0,150.5
0752920S,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,592,0,150.9
0752935H,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,800,0,154.9
0753206C,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,174,0,117.6
0753350J,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE PROFESSIONNEL,PUBLIC,31,0,77.3
0753982W,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,513,0,129.5
0754253R,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE,PUBLIC,315,0,128.9
0754757N,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE,PRIVE,390,0,147.9
0754861B,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,COLLEGE PRIVE HANDICAPES,PRIVE,32,0,146.9
0754924V,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE POLYVALENT PRIVE,PRIVE,12,0,122.5
0911250P,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,EVRY-COURCOURONNES,COLLEGE,PUBLIC,504,0,98.6
0911036G,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,GRIGNY,COLLEGE,PUBLIC,600,0,68.5
0911253T,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,GRIGNY,COLLEGE,PUBLIC,627,0,64.5
0912109Y,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ITTEVILLE,COLLEGE,PUBLIC,590,0,118.2
0912276E,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LARDY,COLLEGE,PUBLIC,470,0,121.2
0911754M,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,LISSES,COLLEGE,PUBLIC,472,0,117.2
0911032C,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,MARCOUSSIS,COLLEGE,PUBLIC,468,0,113.3
0912174U,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,NOZAY,COLLEGE,PUBLIC,529,0,111.2
0910968H,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ORSAY,COLLEGE,PUBLIC,568,0,142.1
0911749G,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,ORSAY,COLLEGE PRIVE,PRIVE,366,0,147.8
0912321D,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,PALAISEAU,LYCEE POLYVALENT PRIVE,PRIVE,9,0,128.7
0911042N,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAINTE-GENEVIEVE-DES-BOIS,COLLEGE,PUBLIC,724,1,86.3
0910716J,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAVIGNY-SUR-ORGE,COLLEGE,PUBLIC,334,1,84.7
0911252S,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAVIGNY-SUR-ORGE,COLLEGE,PUBLIC,1007,0,116.5
0911889J,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,SAVIGNY-SUR-ORGE,COLLEGE PRIVE,PRIVE,17,0,98.2
0910776Z,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VIGNEUX-SUR-SEINE,COLLEGE,PUBLIC,678,1,80.6
0911146B,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VIGNEUX-SUR-SEINE,COLLEGE,PUBLIC,737,0,96.5
0911750H,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VILLEBON-SUR-YVETTE,COLLEGE PRIVE,PRIVE,506,0,126.2
0911752K,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,VIRY-CHATILLON,COLLEGE PRIVE,PRIVE,879,0,129.4
0910062Y,2021-01-01,ILE-DE-FRANCE,VERSAILLES,ESSONNE,YERRES,COLLEGE,PUBLIC,792,0,114.7
0921901S,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ANTONY,COLLEGE PRIVE,PRIVE,1518,0,151.6
0922256C,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ASNIERES-SUR-SEINE,COLLEGE PRIVE,PRIVE,224,0,127.6
0921631Y,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,BAGNEUX,COLLEGE,PUBLIC,461,1,85.2
0921354X,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CHATILLON,COLLEGE,PUBLIC,497,0,128.9
0922595W,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,CLICHY,COLLEGE,PUBLIC,572,0,88.2
0921160L,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COLOMBES,COLLEGE,PUBLIC,693,1,89.3
0921229L,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COLOMBES,LPO LYCEE DES METIERS,PUBLIC,21,0,77.4
0921494Z,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COLOMBES,COLLEGE,PUBLIC,572,0,92.6
0921675W,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COLOMBES,COLLEGE,PUBLIC,535,1,89.1
0920999L,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COURBEVOIE,COLLEGE PRIVE,PRIVE,494,0,149.7
0922482Y,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COURBEVOIE,COLLEGE PRIVE,PRIVE,191,0,151.2
0922578C,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,COURBEVOIE,COLLEGE,PUBLIC,619,0,116.8
0921157H,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,GENNEVILLIERS,COLLEGE,PUBLIC,986,1,92.8
0921003R,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,ISSY-LES-MOULINEAUX,COLLEGE PRIVE,PRIVE,172,0,113.6
0921162N,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LA GARENNE-COLOMBES,COLLEGE,PUBLIC,572,0,129.0
0921391M,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LEVALLOIS-PERRET,COLLEGE,PUBLIC,411,0,113.8
0921393P,2021-01-01,ILE-DE-FRANCE,VERSAILLES,HAUTS-DE-SEINE,LEVALLOIS-PERRET,COLLEGE,PUBLIC,697,0,123.6
